,Id,Name,Country,City,Latitude,Longitude,Adress
1285,2843270000000.0,IH Hotels Milano Lorenteggio,IT,Milan,45.4436132,9.1161094,"Via Lorenteggio, 20152 Milano MI, Italia, Milano, Lombardia 20152, ITA"
1286,2851860000000.0,The Rockwell,GB,London,51.4948059,-0.1926525,"SW5 0SS, London, England, United Kingdom, London, England SW5 0SS, GBR"
1287,2851860000000.0,Gainsborough Hotel,GB,London,51.4948416,-0.1772056,"11 Queensberry Place, London, SW7 2DW, United Kingdom, London, England SW7 2DW, GBR"
1288,2869040000000.0,TRYP Paris Op ra,FR,Paris,48.8713619,2.3426375,"3 Boulevard Montmartre, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
1289,2869040000000.0,Austria Trend Hotel Astoria Wien,AT,Vienna,48.2044655,16.3702399,"Kärntner Straße 34, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
1290,2877630000000.0,The Square Milano Duomo,IT,Milan,45.4608604,9.1890215,"Via Alberico Albricci, 4, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA"
1291,2886220000000.0,Hotel Boltzmann,AT,Vienna,48.2216779,16.3567111,"Boltzmanngasse 8, 1090 Wien, Österreich, Wien, Wien 1090, AUT"
1292,2894810000000.0,Mercure Paris Montmartre Sacr Coeur,FR,Paris,48.8852794,2.3301021,"5 Rue Caulaincourt, 75018 Paris, France, Paris, Île-de-France 75018, FRA"
1293,2894810000000.0,DoubleTree by Hilton London Chelsea,GB,London,51.475172,-0.1870629,"Imperial Road, London, SW6 2, United Kingdom, London, England SW6 2, GBR"
1294,2911990000000.0,H tel Square Louvois,FR,Paris,48.8684165,2.336869,"12 Rue de Louvois, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
1295,2911990000000.0,Hotel Milano Scala,IT,Milan,45.4689376,9.1868891,"Via dell'Orso, 5, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
1296,2920580000000.0,H tel Baume,FR,Paris,48.8501522,2.3392782,"7 Rue Casimir Delavigne, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
1297,2929170000000.0,The Gore Hotel Starhotels Collezione,GB,London,51.5001979,-0.1795357,"SW7 5EX, London, England, United Kingdom, London, England SW7 5EX, GBR"
1298,2937760000000.0,Novotel London Wembley,GB,London,51.5611271,-0.2787261,"23 Fulton Road, Wembley, HA9 0, United Kingdom, Wembley, England HA9 0, GBR"
1299,2954940000000.0,Sansi Diputacio,ES,Barcelona,41.3882234,2.1644551,"Carrer de la Diputació, 232, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP"
1300,2954940000000.0,Shaftesbury Suites London Marble Arch,GB,London,51.515755,-0.1603335,"41 Great Cumberland Place, London, W1H 7DQ, United Kingdom, London, England W1H 7DQ, GBR"
1301,2954940000000.0,Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,IT,Milan,45.4709657,9.1566242,"Via Tiziano, 6, 20145 Milano MI, Italia, Milano, Lombardia 20145, ITA"
1302,2972120000000.0,Mercure Paris Gobelins Place d Italie,FR,Paris,48.8321231,2.3536172,"8B Avenue de la Soeur Rosalie, 75013 Paris, France, Paris, Île-de-France 75013, FRA"
1303,2980710000000.0,Le Pavillon de la Reine Spa,FR,Paris,48.8562725,2.3660412,"28 Place des Vosges, 75003 Paris, France, Paris, Île-de-France 75003, FRA"
1304,2980710000000.0,Hotel Okura Amsterdam,NL,Amsterdam,52.3487635,4.8938829,"Ferdinand Bolstraat 333, 1072 LH Amsterdam, Nederland, Amsterdam, Noord-Holland 1072 LH, NLD"
1305,2980710000000.0,Fletcher Hotel Amsterdam,NL,Amsterdam,52.2924567,4.9444338,"Schepenbergweg 50, 1105 AT Amsterdam, Nederland, Amsterdam, Noord-Holland 1105 AT, NLD"
1306,2997890000000.0,Windsor Opera,FR,Paris,48.8734851,2.3485111,"10 Rue Gabriel Laumain, 75010 Paris, France, Paris, Île-de-France 75010, FRA"
1307,3006480000000.0,The Colonnade,GB,London,51.5243286,-0.1846623,"2 Warrington Crescent, London, W9 1, United Kingdom, London, England W9 1, GBR"
1308,3006480000000.0,Bcn Urban Hotels Gran Rosellon,ES,Barcelona,41.4226648,2.1464261,"Carrer de Rossell, 10, 08035 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08035, ESP"
1309,3023660000000.0,The Leonard Hotel,GB,London,51.5147071,-0.1578291,"13 Seymour Street, London, W1H 7, United Kingdom, London, England W1H 7, GBR"
1310,3023660000000.0,Hotel Maison FL,FR,Paris,48.8396395,2.2663056,"3 Rue Auguste Maquet, 75016 Paris, France, Paris, Île-de-France 75016, FRA"
1311,3032250000000.0,Franklin Roosevelt,FR,Paris,48.8678432,2.3033075,"18 Rue Clément Marot, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
1312,3032250000000.0,Best Western PLUS Epping Forest,GB,London,51.603207,0.010607,"28 Oak Hill, Woodford Green, IG8 9, United Kingdom, Woodford Green, England IG8 9, GBR"
1313,3040840000000.0,Sofitel Paris Le Faubourg,FR,Paris,48.868414,2.3213247,"15 Rue Boissy d'Anglas, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
1314,3040840000000.0,Eurostars Monumental,ES,Barcelona,41.4006653,2.1787089,"Carrer del Consell de Cent, 498, 08013 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08013, ESP"
1315,3049430000000.0,Pullman London St Pancras,GB,London,51.5286766,-0.1283489,"Ossulston Street, London, NW1 2, United Kingdom, London, England NW1 2, GBR"
1316,3049430000000.0,Hotel Claridge Paris,FR,Paris,48.8684243,2.3036244,"20 Rue Marbeuf, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
1317,3066610000000.0,H tel Elysees Mermoz,FR,Paris,48.8715079,2.3122259,"30 Rue Jean Mermoz, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
1318,3075200000000.0,citizenM London Bankside,GB,London,51.5051507,-0.1004724,"Lavington Street, London, SE1 0, United Kingdom, London, England SE1 0, GBR"
1319,3075200000000.0,Hotel Grums Barcelona,ES,Barcelona,41.3727844,2.1721134,"Carrer de Palaudàries, 26, 08004 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08004, ESP"
1320,3083790000000.0,Aloft London Excel,GB,London,51.5083719,0.0355768,"Eastern Gateway, London, E16 1, United Kingdom, London, England E16 1, GBR"
1321,3092380000000.0,Novotel London Canary Wharf,GB,London,51.5011704,-0.0232607,"63 Manilla Street, London, E14 8, United Kingdom, London, England E14 8, GBR"
1322,3100970000000.0,L H tel,FR,Paris,48.8562272,2.3351758,"13 Rue des Beaux-Arts, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
1323,3109560000000.0,Danubius Hotel Regents Park,GB,London,51.529257,-0.168358,"NW8 7JT, London, England, United Kingdom, London, England NW8 7JT, GBR"
1324,3109560000000.0,Canal House,NL,Amsterdam,52.3763099,4.8862701,"Keizersgracht 148, 1015 CX Amsterdam, Nederland, Amsterdam, Noord-Holland 1015 CX, NLD"
1325,3118150000000.0,The Levante Parliament A Design Hotel,AT,Vienna,48.2083518,16.354532,"Josefsgasse 1, 1080 Wien, Österreich, Wien, Wien 1080, AUT"
1326,3126740000000.0,Clayton Hotel Chiswick,GB,London,51.4924184,-0.2784701,"626 Chiswick High Road, London, W4 5RY, United Kingdom, London, England W4 5RY, GBR"
1327,3135330000000.0,St James Court A Taj Hotel London,GB,London,51.4986732,-0.1376867,"40 Buckingham Gate, London, SW1E 6BS, United Kingdom, London, England SW1E 6BS, GBR"
1328,3143920000000.0,Grange Buckingham Hotel,GB,London,51.5196124,-0.1239628,"39 Bedford Place, London, WC1B 5JT, United Kingdom, London, England WC1B 5JT, GBR"
1329,3143920000000.0,Hotel Regina,IT,Milan,45.459485,9.179511,"Via Cesare Correnti, 15, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA"
1330,3152510000000.0,Le Marquis Eiffel,FR,Paris,48.8516619,2.2979395,"13 Rue Dupleix, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
1331,3152510000000.0,Silken Ramblas,ES,Barcelona,41.3830117,2.1700699,"Carrer del Pintor Fortuny, 11, 08001 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08001, ESP"
1332,3161100000000.0,Mercure Paris 17 me Saint Lazare Monceau,FR,Paris,48.8837472,2.3186342,"99 Rue de Rome, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
1333,3161100000000.0,Aparthotel Arai 4 Superior,ES,Barcelona,41.3807517,2.1772425,"Carrer de n'Arai, 10, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP"
1334,3169690000000.0,The Justin James Hotel,GB,London,51.4202661,-0.211268,"43 Worple Road, London, SW19 4JZ, United Kingdom, London, England SW19 4JZ, GBR"
1335,3178280000000.0,Crowne Plaza London Kensington,GB,London,51.495179,-0.183827,"100 Cromwell Road, London, SW7 4ER, United Kingdom, London, England SW7 4ER, GBR"
1336,3178280000000.0,H tel Du Jeu De Paume,FR,Paris,48.8520377,2.3557092,"47 Rue Saint-Louis-en-l'Île, 75004 Paris, France, Paris, Île-de-France 75004, FRA"
1337,3178280000000.0,Hotel Beethoven Wien,AT,Vienna,48.2000165,16.3641802,"Papagenogasse 6, 1060 Wien, Österreich, Wien, Wien 1060, AUT"
1338,3186870000000.0,Suites H tel Helzear Champs Elys es,FR,Paris,48.8691399,2.2981024,"49 Avenue Marceau, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
1339,3186870000000.0,Duquesa Suites Barcelona,ES,Barcelona,41.3810421,2.1814294,"Passeig de Colom, 1, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP"
1340,3195460000000.0,Courtyard by Marriott Vienna Prater Messe,AT,Vienna,48.2130607,16.4133973,"Trabrennstraße 4, 1020 Wien, Österreich, Wien, Wien 1020, AUT"
1341,3204050000000.0,Le Cinq Codet,FR,Paris,48.8547869,2.3084819,"2 Rue Joseph Granier, 75007 Paris, France, Paris, Île-de-France 75007, FRA"
1342,3204050000000.0,Ramada Plaza Milano,IT,Milan,45.501946,9.2277569,"Via Ilarione Rancati, 20127 Milano MI, Italia, Milano, Lombardia 20127, ITA"
1343,3212640000000.0,Starhotels Tourist,IT,Milan,45.5266395,9.2131549,"Viale Fulvio Testi, 302, 20126 Milano MI, Italia, Milano, Lombardia 20126, ITA"
1344,3221230000000.0,DoubleTree by Hilton London West End,GB,London,51.5201065,-0.1221393,"90 Southampton Row, London, WC1A 2QP, United Kingdom, London, England WC1A 2QP, GBR"
1345,3221230000000.0,Holiday Inn Milan Garibaldi Station,IT,Milan,45.488764,9.183057,"Via Ugo Bassi, 1A, 20159 Milano MI, Italia, Milano, Lombardia 20159, ITA"
1346,3238410000000.0,Corendon Vitality Hotel Amsterdam,NL,Amsterdam,52.3466449,4.8310984,"Aletta Jacobslaan 7, 1066 BP Amsterdam, Nederland, Amsterdam, Noord-Holland 1066 BP, NLD"
1347,3247000000000.0,Le G n ral H tel,FR,Paris,48.8662695,2.3668616,"5 Rue Rampon, 75011 Paris, France, Paris, Île-de-France 75011, FRA"
1348,3255590000000.0,Hotel V Fizeaustraat,NL,Amsterdam,52.3451511,4.9252372,"Rusthofstraat 38, 1097 Amsterdam, Nederland, Amsterdam, Noord-Holland 1097, NLD"
1349,3255590000000.0,Hotel Raffaello,IT,Milan,45.494861,9.141551,"Viale Certosa, 20156 Milano MI, Italia, Milano, Lombardia 20156, ITA"
1350,3264180000000.0,Grange Clarendon Hotel,GB,London,51.5197933,-0.1241844,"34 Bedford Place, London, WC1B 5JR, United Kingdom, London, England WC1B 5JR, GBR"
1351,3272770000000.0,The Athenaeum,GB,London,51.504716,-0.1475618,"116 Piccadilly, London, W1J 7BJ, United Kingdom, London, England W1J 7BJ, GBR"
1352,3272770000000.0,Uptown Palace,IT,Milan,45.4574655,9.1919138,"Via Santa Sofia, 10, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA"
1353,3289940000000.0,H tel Victor Hugo Paris Kl ber,FR,Paris,48.8690198,2.2891278,"19 Rue Copernic, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
1354,3289940000000.0,The Stafford London,GB,London,51.5059087,-0.1403795,"18a St James's Place, London, SW1A 1, United Kingdom, London, England SW1A 1, GBR"
1355,3298530000000.0,The Exhibitionist Hotel,GB,London,51.4947754,-0.177789,"8 Queensberry Place, London, SW7 2EA, United Kingdom, London, England SW7 2EA, GBR"
1356,3307120000000.0,The Hoxton Shoreditch,GB,London,51.5255136,-0.082927,"81 Great Eastern Street, London, EC2A 3HU, United Kingdom, London, England EC2A 3HU, GBR"
1357,3315710000000.0,Best Western Hotel St George,IT,Milan,45.4770906,9.2054208,"Viale Tunisia, 9, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
1358,3324300000000.0,Sercotel Amister Art Hotel Barcelona,ES,Barcelona,41.3844072,2.1514584,"Avinguda de Roma, 93, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP"
1359,3324300000000.0,Milan Suite Hotel,IT,Milan,45.5000245,9.1428722,"Via Varesina, 105, 20156 Milano MI, Italia, Milano, Lombardia 20156, ITA"
1360,3332890000000.0,Montcalm Royal London House City of London,GB,London,51.5218066,-0.0856081,"22-25 Finsbury Square, London, EC2A 1, United Kingdom, London, England EC2A 1, GBR"
1361,3332890000000.0,Simm s Hotel,AT,Vienna,48.1790835,16.4116997,"Rinnböckstraße 58-60, 1110 Wien, Österreich, Wien, Wien 1110, AUT"
1362,3341480000000.0,Hotel Rathaus Wein Design,AT,Vienna,48.2075294,16.3525967,"Lange Gasse 13, 1080 Wien, Österreich, Wien, Wien 1080, AUT"
1363,3350070000000.0,InterContinental Wien,AT,Vienna,48.2019865,16.3789934,"Johannesgasse 28, 1030 Wien, Österreich, Wien, Wien 1030, AUT"
1364,3358660000000.0,Conrad London St James,GB,London,51.4993927,-0.1329128,"22-28 Broadway, London, SW1H 0, United Kingdom, London, England SW1H 0, GBR"
1365,3358660000000.0,Hotel Mediolanum,IT,Milan,45.4813423,9.2039494,"Via Mauro Macchi, 1, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
1366,3367250000000.0,JUFA Hotel Wien,AT,Vienna,48.1756283,16.4200957,"Mautner-Markhof-Gasse 50-54, 1110 Wien, Österreich, Wien, Wien 1110, AUT"
1367,3375840000000.0,Best Western Ducs de Bourgogne,FR,Paris,48.8603483,2.3440535,"19 Rue du Pont Neuf, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
1368,3375840000000.0,MiHotel,IT,Milan,45.4405621,9.1921165,"Via dei Fontanili, 26, 20141 Milano MI, Italia, Milano, Lombardia 20141, ITA"
1369,3393020000000.0,Shangri La Hotel Paris,FR,Paris,48.8637135,2.2934759,"12 Avenue d'Iéna, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
1370,3393020000000.0,Hotel De Hallen,NL,Amsterdam,52.3677568,4.8682174,"Bellamyplein 47, 1053 AT Amsterdam, Nederland, Amsterdam, Noord-Holland 1053 AT, NLD"
1371,3393020000000.0,LaGare Hotel Milano Centrale MGallery by Sofitel,IT,Milan,45.484237,9.198858,"Via Giovanni Battista Pirelli, 20, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
1372,3401610000000.0,H tel de La Tamise Esprit de France,FR,Paris,48.8648656,2.3295756,"4 Rue d'Alger, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
1373,3410200000000.0,Britannia International Hotel Canary Wharf,GB,London,51.5019097,-0.0232208,"163 Marsh Wall, London, E14 9SJ, United Kingdom, London, England E14 9SJ, GBR"
1374,3418790000000.0,Radisson Blu Edwardian Grafton,GB,London,51.5241386,-0.1380807,"5 Fitzroy Court, London, W1T 5, United Kingdom, London, England W1T 5, GBR"
1375,3418790000000.0,Room Mate Anna,ES,Barcelona,41.3929366,2.1653954,"Carrer d'Aragó, 271, 08007 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08007, ESP"
1376,3418790000000.0,Worldhotel Cristoforo Colombo,IT,Milan,45.4758842,9.205791,"Corso Buenos Aires, 3, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
1377,3418790000000.0,The Hub Hotel,IT,Milan,45.5138582,9.1194759,"Via Privata Polonia, 10, 20157 Milano MI, Italia, Milano, Lombardia 20157, ITA"
1378,3427380000000.0,Hotel de France Wien,AT,Vienna,48.2146623,16.3627994,"Maria-Theresien-Straße 4, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
1429,481036000000.0,Comfort Inn - Springfield,US,Springfield,38.7756,-77.17851,"6564 Loisdale Ct, Springfield, VA 22150, United States, Springfield, VA 22150, USA"
1560,1717990000000.0,Park Hyatt Vienna,AT,Vienna,48.2105243,16.3683592,"Bognergasse 4, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
1561,1726580000000.0,The Wellesley Knightsbridge a Luxury Collection Hotel London,GB,London,51.502485,-0.1539265,"11 Knightsbridge, London, SW1X 7LY, United Kingdom, London, England SW1X 7LY, GBR"
1562,1726580000000.0,H tel Saint Marc,FR,Paris,48.8708863,2.3382128,"12 Rue Favart, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
1563,1735170000000.0,Apex Temple Court Hotel,GB,London,51.5137335,-0.1087512,"Serjeant's Inn, London, EC4Y 1, United Kingdom, London, England EC4Y 1, GBR"
1564,1735170000000.0,Barcel Milan,IT,Milan,45.51152,9.1241306,"Via Cesare Musatti, 8, 20157 Milano MI, Italia, Milano, Lombardia 20157, ITA"
1565,1743760000000.0,Melia Paris Tour Eiffel,FR,Paris,48.8651994,2.3045076,"35 Rue Jean Goujon, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
1566,1743760000000.0,Austria Trend Hotel Savoyen Vienna,AT,Vienna,48.1950444,16.3844751,"Rennweg 16, 1030 Wien, Österreich, Wien, Wien 1030, AUT"
1567,1752350000000.0,Pillows Anna van den Vondel Amsterdam,NL,Amsterdam,52.3607413,4.8695315,"Anna van den Vondelstraat 6, 1054 GZ Amsterdam, Nederland, Amsterdam, Noord-Holland 1054 GZ, NLD"
1568,1752350000000.0,Royal Ramblas,ES,Barcelona,41.3842838,2.1707092,"Carrer la Rambla, 117, 08002 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08002, ESP"
1569,1760940000000.0,St Paul s Hotel,GB,London,51.4934752,-0.2153256,"153 Hammersmith Road, London, W6 7BT, United Kingdom, London, England W6 7BT, GBR"
1570,1760940000000.0,Austria Trend Hotel Ananas Wien,AT,Vienna,48.1915401,16.3546263,"Sonnenhofgasse 8-10, 1050 Wien, Österreich, Wien, Wien 1050, AUT"
1571,1769530000000.0,Le Meurice,FR,Paris,48.8653685,2.328218,"228 Rue de Rivoli, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
1572,1769530000000.0,Brunelleschi Hotel,IT,Milan,45.461177,9.191047,"Via Flavio Baracchini, 10, 20122 Milano MI, Italia, Milano, Lombardia 20122, ITA"
1573,1778120000000.0,Relais Du Louvre,FR,Paris,48.8592264,2.340996,"19 Rue des Prêtres Saint-Germain-l'Auxerrois, 75001 Paris, France, Paris, Île-de-France 75001, FRA"
1574,1778120000000.0,Falkensteiner Hotel Wien Margareten,AT,Vienna,48.1868107,16.3440157,"Margaretengürtel 142, 1050 Wien, Österreich, Wien, Wien 1050, AUT"
1575,1786710000000.0,Relais H tel du Vieux Paris,FR,Paris,48.8538608,2.3429487,"7 Rue Gît-le-Coeur, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
1576,1795300000000.0,Les Jardins De La Villa Spa,FR,Paris,48.8801757,2.2859534,"5 Rue Belidor, 75017 Paris, France, Paris, Île-de-France 75017, FRA"
1577,1795300000000.0,Windsor Hotel Milano,IT,Milan,45.4794587,9.1951427,"Viale Monte Santo, 6, 20124 Milano MI, Italia, Milano, Lombardia 20124, ITA"
1578,1803890000000.0,La Maison Champs Elys es,FR,Paris,48.866676,2.3089908,"8 Rue Jean Goujon, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
1579,1812480000000.0,Hotel Le Six,FR,Paris,48.8438352,2.3280708,"14 Rue Stanislas, 75006 Paris, France, Paris, Île-de-France 75006, FRA"
1580,1812480000000.0,NH Collection Wien Zentrum,AT,Vienna,48.1979979,16.3483314,"Mariahilfer Straße 78-80, 1070 Wien, Österreich, Wien, Wien 1070, AUT"
1581,1821070000000.0,Hotel Cavour,IT,Milan,45.4726942,9.1943911,"Via Fatebenefratelli, 21, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
1582,1829660000000.0,H tel Powers,FR,Paris,48.8691409,2.3031503,"52 Rue François 1er, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
1583,1829660000000.0,Hotel America Barcelona,ES,Barcelona,41.3919083,2.1573318,"Carrer d'Enric Granados, 58, 08008 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08008, ESP"
1584,1846840000000.0,Hyatt Regency London The Churchill,GB,London,51.5156471,-0.1572443,"22 Portman Square, London, W1U 8, United Kingdom, London, England W1U 8, GBR"
1585,1846840000000.0,Hotel Clerici,IT,Milan,45.4667717,9.1871001,"Via Clerici, 5, 20121 Milano MI, Italia, Milano, Lombardia 20121, ITA"
1586,1864020000000.0,Hotel Bachaumont,FR,Paris,48.8663208,2.3450399,"18 Rue Bachaumont, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
1587,1864020000000.0,Aparthotel Atenea Barcelona,ES,Barcelona,41.3862689,2.1291786,"Carrer de Joan Güell, 209, 08028 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08028, ESP"
1588,1872610000000.0,DoubleTree by Hilton London Ealing,GB,London,51.511521,-0.290706,"Hanger Lane, London, W5 3, United Kingdom, London, England W5 3, GBR"
1589,1881200000000.0,Hilton London Bankside,GB,London,51.5056956,-0.101525,"4 Great Suffolk Street, London, SE1 0UG, United Kingdom, London, England SE1 0UG, GBR"
1590,1881200000000.0,H tel Montmartre Mon Amour,FR,Paris,48.886687,2.3449332,"7 Rue Paul Albert, 75018 Paris, France, Paris, Île-de-France 75018, FRA"
1592,1889790000000.0,Le Meridien Vienna,AT,Vienna,48.2027296,16.3661211,"Robert-Stolz-Platz 1, 1010 Wien, Österreich, Wien, Wien 1010, AUT"
1593,1898380000000.0,FourSide Hotel Vienna City Center,AT,Vienna,48.1825159,16.3322428,"Grieshofgasse 11, 1120 Wien, Österreich, Wien, Wien 1120, AUT"
1594,1906970000000.0,L Hotel Pergol se Paris,FR,Paris,48.8756618,2.2863468,"3 Rue Pergolèse, 75116 Paris, France, Paris, Île-de-France 75116, FRA"
1595,1906970000000.0,Park Plaza Westminster Bridge London,GB,London,51.5009609,-0.1165913,"200 Westminster Bridge Road, London, SE1 7UT, United Kingdom, London, England SE1 7UT, GBR"
1596,1915560000000.0,Catalonia Atenas,ES,Barcelona,41.4110056,2.1866009,"Avinguda Meridiana, 151, 08026 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08026, ESP"
1597,1915560000000.0,Hotel Seven One Seven,NL,Amsterdam,52.3648077,4.8853962,"Prinsengracht 717, 1017 JW Amsterdam, Nederland, Amsterdam, Noord-Holland 1017 JW, NLD"
1599,1932740000000.0,Best Western Premier Kapital Op ra,FR,Paris,48.8814425,2.3235592,"34 Rue de Moscou, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
1600,1941330000000.0,Mercure Paris Alesia,FR,Paris,48.8237487,2.324056,"187 Boulevard Brune, 75014 Paris, France, Paris, Île-de-France 75014, FRA"
1601,1941330000000.0,Hyatt Regency Amsterdam,NL,Amsterdam,52.3617751,4.9118187,"Sarphatistraat 104, 1018 GV Amsterdam, Nederland, Amsterdam, Noord-Holland 1018 GV, NLD"
1602,1958510000000.0,Le 123 S bastopol Astotel,FR,Paris,48.8675886,2.3531018,"123 Boulevard de Sébastopol, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
1603,1967100000000.0,Courthouse Hotel London,GB,London,51.5143624,-0.1394483,"W1F 7HL, London, England, United Kingdom, London, England W1F 7HL, GBR"
1604,1967100000000.0,Austria Trend Hotel Bosei Wien,AT,Vienna,48.1629737,16.3404024,"Gutheil-Schoder-Gasse 7b, 1100 Wien, Österreich, Wien, Wien 1100, AUT"
1605,1975680000000.0,Hotel Indigo Paris Opera,FR,Paris,48.8704371,2.329236,"2 Rue Édouard VII, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
1606,1975680000000.0,The Yard Milano,IT,Milan,45.453152,9.179172,"Piazza 24 Maggio, 8, 20123 Milano MI, Italia, Milano, Lombardia 20123, ITA"
1607,1984270000000.0,NH Hesperia Barcelona del Mar,ES,Barcelona,41.4014399,2.2100745,"Carrer d'Espronceda, 6, 08005 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08005, ESP"
1608,1992860000000.0,Monsieur Cadet Hotel Spa Ex Meyerhold Spa,FR,Paris,48.8742767,2.3426276,"4 Rue Cadet, 75009 Paris, France, Paris, Île-de-France 75009, FRA"
1609,1992860000000.0,Holiday Inn London Brent Cross,GB,London,51.5731061,-0.2233332,"Tilling Road, London, NW2 1, United Kingdom, London, England NW2 1, GBR"
1610,2001450000000.0,Hotel Abbot,ES,Barcelona,41.3815028,2.1449138,"Avinguda de Roma, 23, 08029 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08029, ESP"
1611,2010040000000.0,The Pillar Hotel,GB,London,51.583236,-0.216868,"15 Brent Street, London, NW4 2, United Kingdom, London, England NW4 2, GBR"
1612,2010040000000.0,Golden Tulip Amsterdam West,NL,Amsterdam,52.385601,4.8470597,"Molenwerf 1, 1014 AG Amsterdam, Nederland, Amsterdam, Noord-Holland 1014 AG, NLD"
1613,2018630000000.0,Arthotel ANA Westbahn,AT,Vienna,48.1979514,16.336318,"Pelzgasse 1, 1150 Wien, Österreich, Wien, Wien 1150, AUT"
1614,2027220000000.0,Mercure Paris Opera Louvre,FR,Paris,48.8710895,2.3393461,"2 Rue d'Amboise, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
1615,2027220000000.0,Grand Hotel Amr th Amsterdam,NL,Amsterdam,52.3744149,4.9041443,"Prins Hendrikkade, 1011 Amsterdam, Nederland, Amsterdam, Noord-Holland 1011, NLD"
1616,2035810000000.0,H tel Champs lys es Plaza,FR,Paris,48.8737043,2.3061477,"35 Rue de Berri, 75008 Paris, France, Paris, Île-de-France 75008, FRA"
1617,2044400000000.0,Holiday Inn Paris Montparnasse Pasteur,FR,Paris,48.8376887,2.3063102,"10 Rue Gager-Gabillot, 75015 Paris, France, Paris, Île-de-France 75015, FRA"
1618,2044400000000.0,Hotel Les Th tres,FR,Paris,48.8694768,2.3515065,"10 Rue Chénier, 75002 Paris, France, Paris, Île-de-France 75002, FRA"
1619,2052990000000.0,Hotel Casa Bonay,ES,Barcelona,41.3935967,2.1742718,"Gran Via de les Corts Catalanes, 700, 08010 Barcelona (Barcelona), Espanya, Barcelona, Catalunya 08010, ESP"
1620,2070170000000.0,Holiday Inn London Camden Lock,GB,London,51.5404555,-0.1460833,"30 Jamestown Road, London, NW1 7, United Kingdom, London, England NW1 7, GBR"
1621,2078760000000.0,Best Western Hotel Montmartre Sacr Coeur,FR,Paris,48.888539,2.3498459,"64 Boulevard Barbès, 75018 Paris, France, Paris, Île-de-France 75018, FRA"
1622,2087350000000.0,The Bailey s Hotel London,GB,London,51.4938733,-0.1824963,"144 Gloucester Road, London, SW7 4, United Kingdom, London, England SW7 4, GBR"
1623,2095940000000.0,Hotel L Antoine,FR,Paris,48.8524215,2.3743832,"12 Rue de Charonne, 75011 Paris, France, Paris, Île-de-France 75011, FRA"
